category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,chunk_size,overlap,segmentation_method,top_k,embedding_model,query_strategy,num_chunks,context_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,17,3072,1.9295158386230469,2.2914586067199707,1865.7530184199236,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.23350253807106602,0.7945870757102966
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,17,3072,1.9326424598693848,2.2914586067199707,1862.7346106445893,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12149532710280374,0.8299035429954529
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,21,3072,1.9498331546783447,2.2914586067199707,1846.3118197381743,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1702127659574468,0.7931450605392456
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,31,3072,1.978142499923706,2.2914586067199707,1819.889113215477,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.20825147347740666,0.842819094657898
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,17,3072,1.9438316822052002,2.2914586067199707,1852.0122050464483,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1955193482688391,0.8268858194351196
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,24,3072,1.9181041717529297,2.2914586067199707,1876.8532246661077,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.0958904109589041,0.8157879114151001
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,19,3070,1.9374849796295166,2.1495895385742188,1858.0789207916273,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1407766990291262,0.8123458027839661
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,24,3072,1.9466156959533691,2.2914586067199707,1849.3634914604313,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11155378486055777,0.8233516216278076
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,24,3072,1.951601266860962,2.2914586067199707,1844.639097714049,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.06779661016949153,0.8076878190040588
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,fixed,3,BAAI/bge-base-en-v1.5,first_tokens,17,3072,1.923281192779541,2.2914586067199707,1871.8011768197305,42,60,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15037593984962408,0.8344231247901917
